hcp_id,Samples,Predicted_Demand,Sample_Investment,Expected_Incremental_Rx,Expected_Incremental_Units,Expected_Revenue,Expected_Variable_Cost,Expected_Incremental_Profit,Projected_ROI_Pct
NPIIN0000006850,163,3.076860343498226,815.0,0.3076860343498226,0.6153720686996452,123.07441373992904,123.07441373992904,0.0,-100.0
NPIIN0000008030,159,3.0013665903348556,795.0,0.3001366590334856,0.6002733180669712,120.05466361339423,120.05466361339423,0.0,-100.0
NPIIN0000001960,149,3.1008244574727546,745.0,0.3100824457472755,0.620164891494551,124.0329782989102,124.0329782989102,0.0,-100.0
NPIIN0000006193,145,3.0077471190528575,725.0,0.30077471190528576,0.6015494238105715,120.30988476211431,120.30988476211431,0.0,-100.0
NPIIN0000005281,143,2.6763262198036037,715.0,0.26763262198036036,0.5352652439607207,107.05304879214414,107.05304879214414,0.0,-100.0
NPIIN0000011768,140,2.92169570455453,700.0,0.292169570455453,0.584339140910906,116.8678281821812,116.8678281821812,0.0,-100.0
NPIIN0000001831,135,2.805431491341029,675.0,0.28054314913410294,0.5610862982682059,112.21725965364118,112.21725965364118,0.0,-100.0
NPIIN0000002385,134,2.495110241530939,670.0,0.24951102415309392,0.49902204830618785,99.80440966123757,99.80440966123757,0.0,-100.0
NPIIN0000001126,133,2.7770445562235135,665.0,0.27770445562235135,0.5554089112447027,111.08178224894054,111.08178224894054,0.0,-100.0
NPIIN0000006397,132,2.7440219893447377,660.0,0.27440219893447376,0.5488043978689475,109.76087957378951,109.76087957378951,0.0,-100.0
NPIIN0000008263,129,2.456846889087163,645.0,0.2456846889087163,0.4913693778174326,98.27387556348653,98.27387556348653,0.0,-100.0
NPIIN0000000377,128,2.3670892900255645,640.0,0.23670892900255647,0.47341785800511293,94.68357160102259,94.68357160102259,0.0,-100.0
NPIIN0000011196,125,2.298024605850058,625.0,0.2298024605850058,0.4596049211700116,91.92098423400232,91.92098423400232,0.0,-100.0
NPIIN0000005994,124,2.2554552777265036,620.0,0.22554552777265036,0.4510910555453007,90.21821110906015,90.21821110906015,0.0,-100.0
NPIIN0000002377,122,2.5302577100860315,610.0,0.2530257710086032,0.5060515420172064,101.21030840344127,101.21030840344127,0.0,-100.0
NPIIN0000006028,118,2.4579328158449196,590.0,0.24579328158449198,0.49158656316898397,98.31731263379679,98.31731263379679,0.0,-100.0
NPIIN0000005032,116,2.4028075228188377,580.0,0.24028075228188378,0.48056150456376756,96.11230091275351,96.11230091275351,0.0,-100.0
NPIIN0000010192,114,2.1103220254280313,570.0,0.21103220254280314,0.4220644050856063,84.41288101712125,84.41288101712125,0.0,-100.0
NPIIN0000004079,112,2.3407478451778205,560.0,0.23407478451778208,0.46814956903556415,93.62991380711283,93.62991380711283,0.0,-100.0
NPIIN0000000499,112,2.3255043667298874,560.0,0.23255043667298875,0.4651008733459775,93.0201746691955,93.0201746691955,0.0,-100.0
NPIIN0000007565,109,2.0974090940013848,545.0,0.20974090940013848,0.41948181880027696,83.8963637600554,83.8963637600554,0.0,-100.0
NPIIN0000000468,109,1.938193266602447,545.0,0.1938193266602447,0.3876386533204894,77.52773066409789,77.52773066409789,0.0,-100.0
NPIIN0000010699,107,2.0082468916945926,535.0,0.20082468916945928,0.40164937833891856,80.32987566778371,80.32987566778371,0.0,-100.0
NPIIN0000001034,107,2.2196405992291477,535.0,0.2219640599229148,0.4439281198458296,88.78562396916591,88.78562396916591,0.0,-100.0
NPIIN0000004174,106,2.2011720517183724,530.0,0.22011720517183725,0.4402344103436745,88.0468820687349,88.0468820687349,0.0,-100.0
NPIIN0000000395,105,2.1914417779290023,525.0,0.21914417779290024,0.4382883555858005,87.65767111716009,87.65767111716009,0.0,-100.0
NPIIN0000006010,104,1.936130927347255,520.0,0.1936130927347255,0.387226185469451,77.4452370938902,77.4452370938902,0.0,-100.0
NPIIN0000007919,104,2.1570887491211934,520.0,0.21570887491211935,0.4314177498242387,86.28354996484774,86.28354996484774,0.0,-100.0
NPIIN0000001282,103,2.1465274840897104,515.0,0.21465274840897106,0.4293054968179421,85.86109936358842,85.86109936358842,0.0,-100.0
NPIIN0000005054,103,2.141055122165057,515.0,0.2141055122165057,0.4282110244330114,85.64220488660229,85.64220488660229,0.0,-100.0
NPIIN0000010084,102,2.1294396620795073,510.0,0.21294396620795075,0.4258879324159015,85.1775864831803,85.1775864831803,0.0,-100.0
NPIIN0000005468,101,2.1110225308053936,505.0,0.21110225308053937,0.42220450616107874,84.44090123221575,84.44090123221575,0.0,-100.0
NPIIN0000010881,101,2.1106690733411266,505.0,0.21106690733411268,0.42213381466822536,84.42676293364507,84.42676293364507,0.0,-100.0
NPIIN0000009020,101,2.110400903352164,505.0,0.21104009033521642,0.42208018067043285,84.41603613408657,84.41603613408657,0.0,-100.0
NPIIN0000010938,101,1.8114488914297633,505.0,0.18114488914297633,0.36228977828595266,72.45795565719052,72.45795565719052,0.0,-100.0
NPIIN0000010740,101,1.8903894756195059,505.0,0.1890389475619506,0.3780778951239012,75.61557902478025,75.61557902478025,0.0,-100.0
NPIIN0000000270,101,2.0919826974006632,505.0,0.20919826974006633,0.41839653948013267,83.67930789602653,83.67930789602653,0.0,-100.0
NPIIN0000000224,101,2.090356954432223,505.0,0.2090356954432223,0.4180713908864446,83.61427817728892,83.61427817728892,0.0,-100.0
NPIIN0000002458,100,2.0908983564471724,500.0,0.20908983564471725,0.4181796712894345,83.6359342578869,83.6359342578869,0.0,-100.0
NPIIN0000000969,99,1.8457346656521594,495.0,0.18457346656521595,0.3691469331304319,73.82938662608638,73.82938662608638,0.0,-100.0
NPIIN0000001996,99,1.7278207343409968,495.0,0.17278207343409968,0.34556414686819936,69.11282937363987,69.11282937363987,0.0,-100.0
NPIIN0000001296,99,1.8393799414629712,495.0,0.18393799414629713,0.36787598829259427,73.57519765851886,73.57519765851886,0.0,-100.0
NPIIN0000005499,98,1.7459829106077676,490.0,0.17459829106077676,0.3491965821215535,69.83931642431071,69.83931642431071,0.0,-100.0
NPIIN0000010108,97,1.7440880046177039,485.0,0.1744088004617704,0.3488176009235408,69.76352018470816,69.76352018470816,0.0,-100.0
NPIIN0000004093,97,2.0089001271141282,485.0,0.20089001271141282,0.40178002542282565,80.35600508456513,80.35600508456513,0.0,-100.0
NPIIN0000003706,97,1.7108780088665818,485.0,0.1710878008866582,0.3421756017733164,68.43512035466328,68.43512035466328,0.0,-100.0
NPIIN0000004557,97,2.0081209530809763,485.0,0.20081209530809763,0.40162419061619525,80.32483812323905,80.32483812323905,0.0,-100.0
NPIIN0000006056,97,2.00696638184712,485.0,0.200696638184712,0.401393276369424,80.27865527388481,80.27865527388481,0.0,-100.0
NPIIN0000007908,96,1.649711614480448,480.0,0.1649711614480448,0.3299423228960896,65.98846457921792,65.98846457921792,0.0,-100.0
NPIIN0000002180,95,1.9707655270781512,475.0,0.19707655270781513,0.39415310541563026,78.83062108312605,78.83062108312605,0.0,-100.0
NPIIN0000007307,94,1.7239841205428383,470.0,0.17239841205428386,0.3447968241085677,68.95936482171354,68.95936482171354,0.0,-100.0
NPIIN0000001944,94,1.948463991536195,470.0,0.1948463991536195,0.389692798307239,77.9385596614478,77.9385596614478,0.0,-100.0
NPIIN0000009318,94,1.946382134028109,470.0,0.1946382134028109,0.3892764268056218,77.85528536112436,77.85528536112436,0.0,-100.0
NPIIN0000003143,93,1.7418493719100545,465.0,0.17418493719100547,0.34836987438201095,69.67397487640218,69.67397487640218,0.0,-100.0
NPIIN0000010611,92,1.9231785271699677,460.0,0.19231785271699678,0.38463570543399356,76.92714108679871,76.92714108679871,0.0,-100.0
NPIIN0000004613,92,1.917088003092288,460.0,0.19170880030922882,0.38341760061845764,76.68352012369152,76.68352012369152,0.0,-100.0
NPIIN0000008209,92,1.5954410234102687,460.0,0.1595441023410269,0.3190882046820538,63.817640936410754,63.817640936410754,0.0,-100.0
NPIIN0000001439,91,1.8981712868176768,455.0,0.1898171286817677,0.3796342573635354,75.92685147270709,75.92685147270709,0.0,-100.0
NPIIN0000010363,91,1.5702059899003924,455.0,0.15702059899003926,0.3140411979800785,62.8082395960157,62.8082395960157,0.0,-100.0
NPIIN0000011110,90,1.528771722756321,450.0,0.1528771722756321,0.3057543445512642,61.15086891025284,61.15086891025284,0.0,-100.0
NPIIN0000008716,90,1.548579747577032,450.0,0.15485797475770322,0.30971594951540643,61.94318990308128,61.94318990308128,0.0,-100.0
NPIIN0000006825,89,1.8564728048202892,445.0,0.18564728048202894,0.3712945609640579,74.25891219281158,74.25891219281158,0.0,-100.0
NPIIN0000011439,89,1.8563208561799958,445.0,0.1856320856179996,0.3712641712359992,74.25283424719984,74.25283424719984,0.0,-100.0
NPIIN0000003888,89,1.5304254268669197,445.0,0.15304254268669198,0.30608508537338397,61.2170170746768,61.2170170746768,0.0,-100.0
NPIIN0000010396,89,1.6065800470929277,445.0,0.16065800470929278,0.32131600941858557,64.26320188371712,64.26320188371712,0.0,-100.0
NPIIN0000003940,88,1.5314278438213402,440.0,0.15314278438213402,0.30628556876426805,61.25711375285361,61.25711375285361,0.0,-100.0
NPIIN0000007318,88,1.827238944436041,440.0,0.18272389444360412,0.36544778888720825,73.08955777744166,73.08955777744166,0.0,-100.0
NPIIN0000003592,88,1.8257360066027228,440.0,0.18257360066027228,0.36514720132054457,73.02944026410891,73.02944026410891,0.0,-100.0
NPIIN0000004037,88,1.5334574388551494,440.0,0.15334574388551495,0.3066914877710299,61.33829755420598,61.33829755420598,0.0,-100.0
NPIIN0000011211,88,1.8245005759807038,440.0,0.1824500575980704,0.3649001151961408,72.98002303922816,72.98002303922816,0.0,-100.0
NPIIN0000009078,88,1.8190500549024882,440.0,0.18190500549024882,0.36381001098049764,72.76200219609953,72.76200219609953,0.0,-100.0
NPIIN0000000233,88,1.8190500549024882,440.0,0.18190500549024882,0.36381001098049764,72.76200219609953,72.76200219609953,0.0,-100.0
NPIIN0000011417,88,1.8188127296218646,440.0,0.18188127296218648,0.36376254592437296,72.7525091848746,72.7525091848746,0.0,-100.0
